seq_score,mapped,occurence
56.29,0.0,2.0
56.29,1.0,6.0
56.3,0.0,2.0
56.3,1.0,4.0
56.31,0.0,1.0
56.31,1.0,3.0
56.32,1.0,8.0
56.33,0.0,1.0
56.33,1.0,2.0
56.34,0.0,1.0
56.34,1.0,3.0
56.35,0.0,2.0
56.35,1.0,3.0
56.36,1.0,3.0
56.37,0.0,2.0
56.37,1.0,2.0
56.38,0.0,3.0
56.38,1.0,1.0
56.39,0.0,1.0
56.39,1.0,2.0
56.4,0.0,1.0
56.4,1.0,4.0
56.41,0.0,1.0
56.41,1.0,9.0
56.42,0.0,1.0
56.42,1.0,4.0
56.43,1.0,3.0
56.44,1.0,3.0
56.45,0.0,1.0
56.46,1.0,4.0
56.47,0.0,2.0
56.47,1.0,3.0
56.48,1.0,5.0
56.49,1.0,5.0
56.5,0.0,1.0
56.5,1.0,7.0
56.51,1.0,6.0
56.52,0.0,1.0
56.52,1.0,3.0
56.53,0.0,1.0
56.53,1.0,4.0
56.54,0.0,1.0
56.54,1.0,2.0
56.55,1.0,5.0
56.56,1.0,4.0
56.57,1.0,4.0
56.58,0.0,2.0
56.58,1.0,5.0
56.59,1.0,2.0
56.6,1.0,2.0
56.61,1.0,4.0
56.62,1.0,3.0
56.63,1.0,5.0
56.64,1.0,6.0
56.65,0.0,1.0
56.65,1.0,4.0
56.66,0.0,1.0
56.66,1.0,7.0
56.67,1.0,5.0
56.68,0.0,1.0
56.68,1.0,3.0
56.69,1.0,5.0
56.7,1.0,3.0
56.71,1.0,5.0
56.72,0.0,2.0
56.72,1.0,4.0
56.73,1.0,4.0
56.74,1.0,3.0
56.75,0.0,2.0
56.75,1.0,3.0
56.76,0.0,1.0
56.76,1.0,4.0
56.77,0.0,1.0
56.77,1.0,11.0
56.78,1.0,7.0
56.79,0.0,1.0
56.79,1.0,3.0
56.8,0.0,2.0
56.8,1.0,3.0
56.81,1.0,4.0
56.82,0.0,1.0
56.82,1.0,2.0
56.83,0.0,1.0
56.83,1.0,1.0
56.84,0.0,1.0
56.84,1.0,5.0
56.85,1.0,3.0
56.86,1.0,4.0
56.87,1.0,1.0
56.88,0.0,1.0
56.88,1.0,4.0
56.89,1.0,6.0
56.9,0.0,1.0
56.9,1.0,3.0
56.91,1.0,4.0
56.92,1.0,6.0
56.93,0.0,1.0
56.93,1.0,6.0
56.94,0.0,2.0
