seq_score,mapped,occurence
67.42,1.0,1.0
67.43,0.0,4.0
67.44,0.0,1.0
67.44,1.0,1.0
67.45,0.0,2.0
67.46,0.0,4.0
67.46,1.0,1.0
67.47,0.0,1.0
67.47,1.0,2.0
67.48,0.0,2.0
67.49,1.0,2.0
67.5,0.0,4.0
67.5,1.0,1.0
67.51,0.0,1.0
67.51,1.0,2.0
67.52,0.0,1.0
67.53,0.0,2.0
67.54,0.0,3.0
67.54,1.0,2.0
67.55,0.0,3.0
67.56,0.0,3.0
67.56,1.0,2.0
67.57,0.0,3.0
67.57,1.0,1.0
67.58,0.0,1.0
67.59,0.0,2.0
67.6,0.0,4.0
67.62,0.0,3.0
67.62,1.0,1.0
67.63,0.0,2.0
67.63,1.0,1.0
67.64,0.0,2.0
67.65,0.0,1.0
67.66,0.0,3.0
67.67,0.0,3.0
67.67,1.0,3.0
67.68,0.0,2.0
67.68,1.0,1.0
67.69,0.0,3.0
67.71,0.0,2.0
67.71,1.0,2.0
67.72,0.0,4.0
67.73,0.0,2.0
67.73,1.0,1.0
67.74,0.0,2.0
67.74,1.0,1.0
67.75,0.0,4.0
67.75,1.0,1.0
67.77,0.0,1.0
67.77,1.0,2.0
67.78,0.0,2.0
67.78,1.0,1.0
67.79,0.0,1.0
67.79,1.0,3.0
67.8,0.0,2.0
67.81,0.0,4.0
67.82,0.0,3.0
67.82,1.0,1.0
67.83,0.0,2.0
67.83,1.0,1.0
67.84,0.0,3.0
67.84,1.0,1.0
67.85,0.0,2.0
67.85,1.0,1.0
67.86,0.0,1.0
67.87,0.0,3.0
67.88,0.0,2.0
67.89,0.0,1.0
67.89,1.0,2.0
67.9,0.0,2.0
67.9,1.0,3.0
67.91,0.0,2.0
67.91,1.0,1.0
67.92,0.0,1.0
67.92,1.0,2.0
67.93,0.0,1.0
67.94,0.0,2.0
67.94,1.0,1.0
