Read_ID	Length	GC_content	Avg_Quality	Mapping_Quality
383137c9-d634-417c-afe3-d182e20f00f8	802	47.76	5.17	0
a0dab875-284b-45ea-992b-bd703d56e409	309	34.30	10.57	0
165afc52-fe32-4865-9d2d-249340c62653	594	49.66	8.91	0
906dae22-742a-462a-b5b2-b9daecda8026	259	41.70	9.74	0
79a4a9cf-ba91-4ba9-873c-929260c107e7	443	49.21	13.44	0
7840c564-d3e3-4266-9879-168ac7cc030f	933	38.26	8.93	0
da3e3087-d977-4b59-a893-bd733f9fe3a2	323	45.82	4.27	0
e5653e03-d41f-4ca3-9a17-7ff31473d942	162	51.85	6.59	0
33e7d628-faf7-4caa-90a6-eb0d94c06b37	192	48.96	12.50	0
ca1b20cd-0ac3-4b78-b1c7-31330b7fcd93	259	54.05	18.79	0
a2eed34d-5742-4740-9028-3dcae7e41f7e	798	56.14	6.32	0
aeb9b5f3-6124-48be-bbc3-b5333c0a3ed3	317	44.16	9.29	0
eb7275f4-7c2f-41e0-a1aa-2182032a94fc	1166	42.28	9.53	0
3b7d8b25-8438-4d22-9758-681c4402ddf1	522	48.85	9.19	0
d3542eb1-2e16-4a6c-84b6-c0cbe6c0c338	841	38.76	13.40	0
f1c8b8a4-fb33-4d66-85f0-b95a702f9333	364	50.82	11.27	0
13da463f-9c41-4991-8002-ffc64519ff2e	716	52.23	7.27	0
c5f11971-7523-4a2a-b457-5daaf7b7b9ac	466	42.49	2.77	0
68588b0f-4002-4e22-808d-7151c9bf13a0	192	46.35	0.67	0
01740f8b-a206-472e-9902-e590cc69ca55	1010	44.55	13.65	0
7fc95700-bec7-45a2-bb83-63eed86ea58d	161	53.42	4.29	0
f3eb2746-bf69-4431-a56d-136244a68216	275	45.09	9.70	0
f59b8116-fb04-4957-aea3-9c705d1dc0d0	1116	40.32	9.23	0
4d7eec73-ab86-4839-a906-909debc4bec6	254	48.03	8.23	0
9ffe9b08-2399-406c-ab33-16711eec62dd	240	46.25	5.83	0
2f4bc9a7-3ad2-4e7b-9e0a-58cdf547a847	432	46.99	4.29	0
e1b91a3a-1ccc-46aa-b929-c7825c0a673f	396	64.65	8.37	0
22e94037-4f5c-4fb0-a52e-651096e4d269	547	48.81	6.52	0
ec01ffea-0402-4c65-9097-eb0f03ffab95	338	52.96	9.83	0
d4afd7d5-4fdf-47a0-8fb0-8147d518c1fb	859	40.63	4.73	0
a2132e54-9033-409d-8eb4-9a36d41c8f3e	524	42.18	5.08	0
9017d16a-412b-4a65-a8bc-ba606f0a22b6	200	42.00	11.05	0
a0b8444e-44c7-439b-85e1-a368b1028f92	168	46.43	7.15	0
ecddbfb2-ab8b-41e0-bab3-6cc09b817ba7	168	47.62	5.03	0
6c6a2cf9-b149-4266-b6e1-6590bcfa5336	846	32.15	4.08	0
b5c88473-c3fd-488d-a80d-17c818fe84fc	248	43.15	10.26	0
12f303f0-acb2-4e42-8233-16a028fe4eff	504	29.17	12.22	0
0c2c953e-0e24-4838-b98d-5b89c4594dd6	172	43.60	4.25	0
501f3d4e-f820-457c-b9d0-73fcd5b78e22	151	49.01	6.26	0
dc7358b4-d71d-4ba8-a2df-4ca8b00c1e8e	1000	49.60	12.31	0
d9667bb3-4fd4-469a-b2d6-fef5816d130e	920	40.43	4.74	0
3b3f9ca4-753b-4ffa-8c83-919fd4061cbc	288	52.08	8.51	0
3190713d-7ad8-45c0-8d32-b2f9183f6f73	230	49.13	5.09	0
0c53a154-7553-47fa-aa20-6d8871281667	161	50.93	6.95	0
fc40711a-752a-46f2-bd2a-2df3b7b59fa3	161	52.17	5.26	0
9d816d43-f4f9-451d-b80e-9b1993b7032b	186	53.76	3.02	0
56d10760-ae53-4a58-b6b0-ab858dc61dc1	766	37.21	7.67	0
036ae045-4b1a-4021-a0c5-50310120a387	527	55.79	17.66	0
e7dc27a1-1888-4dd4-a079-d5ed8ed060bc	614	42.35	4.21	0
fb6f2cf3-d0c7-403d-b76e-e3d469453df3	932	44.42	11.12	0
567005ca-23b0-4484-8fa3-615a4e902c36	822	39.42	18.49	0
009b2109-977e-4710-8dd6-368fe2e57b6e	272	46.32	10.90	0
b353d39b-81ad-42e5-8769-15b3ac6f3fec	755	34.17	12.86	0
716e2b91-18e7-4d90-92b1-5a9e20c1a13b	337	56.68	10.00	0
33b5cab3-57a2-47f7-98f9-8db7e000a2bc	585	48.89	9.73	0
472ab0e6-a53f-4865-9adc-d21dabaac2ea	433	48.27	3.52	0
ac2c8f42-58cb-4a93-ab07-3b0afa99e6c3	602	38.21	8.41	0
d9f37f49-2c70-44f0-b6ed-cf0ee5fd0c6b	343	48.98	5.08	0
e4ce441f-11c4-4adf-a751-e902ea22320e	654	43.12	19.87	0
4b8a27fe-f327-4868-ae2b-e59ccbf61776	372	48.66	3.30	0
4d92c4f2-74ea-40c0-9d83-c6361383bfc9	1034	41.01	8.51	0
b17a17f1-2d1b-467d-ad5f-bfbf0ff1f103	336	52.38	15.25	0
5662ab2e-65c1-49fc-970d-f5f56c1fc853	307	43.97	4.56	0
f156eb91-af1d-4c48-addb-d6ef3ff1a933	1023	47.31	7.24	0
51fbe3e2-c55c-4250-97a1-0b08bc0671aa	435	53.79	4.91	0
e68a30b6-3cc5-4182-b0d8-cc3c2feecb9f	355	55.77	6.25	0
ad94b153-a993-4a0c-a57c-5e2d2ee5f66a	161	52.17	7.71	0
1e3ae657-0042-4876-99b9-ac4bc6c1fd47	1081	49.49	4.32	0
6cc1553c-8d3d-4871-9e59-c34ba4e00bfd	716	39.53	12.84	0
c639a203-02e4-4dab-84d3-5983aae8d672	669	49.33	5.51	0
59f997b7-2d5f-4015-9582-d9a9eb340980	237	40.51	10.79	0
191a5834-fa37-414c-b245-669c27ea13f0	176	47.73	23.90	0
1203c75c-0072-4b06-a982-3ac810bf3838	384	45.57	5.92	0
5f01a96e-e960-4039-a40b-6d455c63273b	892	32.51	9.17	0
c07f24cf-aca8-4ccd-ab42-8d364d7653d1	727	47.04	9.69	0
59147bac-1389-4da4-986e-558382893a8c	158	50.00	12.03	0
e98cb3dd-fec0-458d-acc4-e9581591ed22	213	55.87	20.69	0
48bddccb-66bd-4671-9ebd-c0f175df3f39	155	52.26	25.74	0
