Read_ID	Length	GC_content	Avg_Quality	Mapping_Quality
c56817db-11a9-404d-b7b4-5591178a93fc	110	49.09	7.71	55
9a6b88d0-6c69-4805-a17a-d5b5c39f5e73	280	47.50	12.32	60
5ed32691-3857-48b1-82a5-65e7610a99e0	633	47.24	8.97	60
5ed32691-3857-48b1-82a5-65e7610a99e0	122	48.36	4.16	60
4379b157-2a83-4847-8e4b-dd038e85962c	491	46.23	13.47	60
5118b9e6-29c8-454f-8c7b-64cd36b1c491	49	40.82	10.00	6
26c3c53e-4b6f-4c2d-951f-fe2c58647f0f	112	44.64	15.40	60
ce66e64b-138e-4621-952b-231aeb8c683a	544	47.06	18.55	60
24379550-0916-4aa6-8171-b44dc5ca98e2	795	44.03	9.71	60
31fae025-ce52-4c70-8652-b0f09f7d4d47	115	46.96	9.86	60
f2aeec67-6d74-4bea-a145-b9ea384201a4	564	44.15	9.92	60
13930c1c-d610-4667-9e42-f2a165831a80	616	47.24	10.84	60
ea7c2232-bcec-4a81-b1a3-3f931ae9cb44	327	48.01	11.18	60
cb10ff7f-6745-4ae3-be54-a6227009c615	434	46.31	16.93	60
00e2089c-50fd-4cb2-a388-0464f833b94b	248	49.19	13.72	60
db834891-4713-4f78-939a-bd73217234a4	819	44.32	9.96	60
8aff74a9-734e-430b-811e-a6d85eaba976	113	47.79	8.51	43
60e6d8c9-38ca-426e-a081-2269a219831f	287	48.78	15.34	60
b6173a7e-2564-4ec4-9b6f-d395c637f941	113	46.90	9.11	60
fee88a28-7368-4381-a5a5-57c892bbb9bd	806	47.02	13.81	60
fee88a28-7368-4381-a5a5-57c892bbb9bd	235	48.94	11.06	60
98852e54-4190-4567-aa15-a78c4ad195d1	500	44.80	3.87	60
9324643e-05c3-4728-86b4-466233a52356	494	46.76	8.14	60
1fb56aeb-eb74-4adb-8eda-80661032c2a1	822	45.62	8.22	60
c1d9185d-6f15-4807-b0e6-10374b1f0b9c	442	48.19	4.30	60
45238060-b387-43fd-b94b-007858405a30	410	47.07	14.52	60
78155e8c-32f8-47e6-9e81-37b2a2c10246	112	47.32	11.40	60
fad44f15-4c5a-4903-a322-f839a1cb8468	716	47.35	21.35	60
1f7e03fc-9cca-4efa-95d4-0a7045d99c4a	157	46.50	10.12	60
a4396eb3-368e-4baa-8ba3-4f1694ab350f	774	47.93	19.77	60
a4396eb3-368e-4baa-8ba3-4f1694ab350f	107	44.86	18.34	28
1ca0182e-1d46-4da0-b8d4-47745f0b1bcb	335	46.87	17.55	60
973d28b6-ef34-4c5f-9db4-e9f79b0f79c1	1010	44.85	10.27	60
e7bc340e-86b9-4f3c-97eb-68420357c290	298	47.65	10.91	60
c32f38a9-1df6-4dd5-94cc-156cefeb6713	482	49.17	15.90	60
60a5e454-2e07-4d30-9c63-3094264daa04	112	48.21	8.24	60
c4ac4354-80b8-4614-9b07-9b6c8aed1d23	103	47.57	3.04	59
df8185ba-7485-4b02-8482-7fdf26ec7b69	286	47.90	12.59	60
e8aa8d0e-4103-486a-9797-64979def096b	115	46.96	12.12	60
0bcb4546-ffdc-4204-9090-e9799e3c85f7	489	51.12	11.00	60
ee833a32-15ad-4d8f-a156-72ab8b8cd3bc	493	46.04	10.48	60
7bba0ba2-731e-4dba-bd84-850816d9252a	776	46.39	5.59	60
3e050407-6498-4856-b7ac-11413a04872f	496	45.97	9.86	60
26c94925-aab6-4207-b6b3-4230ed20db04	113	47.79	3.20	60
55cf458f-4908-449b-bf2c-43956d7e9474	120	48.33	15.31	60
56be78b3-e42f-4157-936a-3ca54c7d9a31	268	47.39	5.32	60
a455e6db-ecf6-4a95-b17a-81ec5e187859	116	46.55	16.57	60
44af9379-3fe6-4fd2-af91-ba90cd5590f2	563	45.29	15.65	60
79a2852b-9357-49df-a9b4-9d723f1f2827	113	46.90	7.65	60
9be823d3-9839-4035-8d04-2fc724315fee	113	47.79	11.33	60
151d6cd8-6d74-4559-b909-2b6088c472d6	113	47.79	10.34	60
19173f58-5b25-433c-9afb-c88eda33e1ed	506	46.84	10.42	60
448c8881-8720-439b-bb8e-0a37c7c6c58c	114	46.49	10.56	46
53fe5df7-050f-47e9-914e-6eb8eb177e28	278	46.76	19.35	60
f934e582-0fbf-44a1-aee4-e636cb55721f	67	46.27	6.43	35
27f7fb52-547a-478b-bf5b-683c4a239f43	519	48.75	15.02	60
2deacc33-3874-4160-b8b4-9d97d0bdb2e8	289	47.75	7.31	60
5e5521cf-3649-4f2d-bf23-679a39dbb555	466	50.00	9.76	60
c48455c7-7750-43fe-a1d0-99c92a8db67e	713	51.89	12.56	60
