seq_score,mapped,occurence
66.37,1.0,4.0
66.38,1.0,5.0
66.39,1.0,6.0
66.4,0.0,2.0
66.4,1.0,1.0
66.41,0.0,2.0
66.41,1.0,6.0
66.42,1.0,3.0
66.43,1.0,3.0
66.45,0.0,2.0
66.45,1.0,1.0
66.46,1.0,1.0
66.47,0.0,1.0
66.47,1.0,3.0
66.48,1.0,1.0
66.49,0.0,2.0
66.49,1.0,2.0
66.5,0.0,1.0
66.5,1.0,1.0
66.51,0.0,1.0
66.51,1.0,3.0
66.53,1.0,3.0
66.54,1.0,1.0
66.55,1.0,1.0
66.56,0.0,2.0
66.56,1.0,1.0
66.57,1.0,4.0
66.58,1.0,1.0
66.59,1.0,3.0
66.6,1.0,2.0
66.61,1.0,2.0
66.62,0.0,1.0
66.62,1.0,3.0
66.63,0.0,1.0
66.64,0.0,2.0
66.65,1.0,2.0
66.66,0.0,3.0
66.66,1.0,2.0
66.67,0.0,2.0
66.67,1.0,1.0
66.68,0.0,1.0
66.68,1.0,4.0
66.69,0.0,1.0
66.69,1.0,5.0
66.7,1.0,2.0
66.71,0.0,1.0
66.71,1.0,2.0
66.72,0.0,2.0
66.72,1.0,3.0
66.73,1.0,4.0
66.74,0.0,2.0
66.74,1.0,1.0
66.76,0.0,1.0
66.76,1.0,5.0
66.77,1.0,2.0
66.78,1.0,4.0
66.79,0.0,1.0
66.79,1.0,1.0
66.8,1.0,1.0
66.81,0.0,1.0
66.81,1.0,1.0
66.82,1.0,1.0
66.83,1.0,2.0
66.84,1.0,1.0
66.85,1.0,5.0
66.86,0.0,1.0
66.86,1.0,5.0
66.87,0.0,1.0
66.87,1.0,3.0
66.88,0.0,1.0
66.88,1.0,3.0
66.89,0.0,1.0
66.89,1.0,3.0
66.9,1.0,1.0
66.91,1.0,5.0
66.92,1.0,2.0
66.93,1.0,3.0
66.94,1.0,4.0
66.95,1.0,1.0
66.96,1.0,2.0
66.97,1.0,3.0
66.99,0.0,1.0
66.99,1.0,1.0
67.0,1.0,4.0
67.01,0.0,1.0
67.01,1.0,4.0
67.02,0.0,1.0
67.02,1.0,1.0
67.03,0.0,1.0
67.03,1.0,4.0
67.04,1.0,3.0
67.05,0.0,2.0
67.05,1.0,2.0
67.06,0.0,3.0
67.06,1.0,3.0
67.07,1.0,3.0
67.08,0.0,1.0
67.08,1.0,2.0
67.09,0.0,1.0
67.09,1.0,2.0
67.1,0.0,2.0
67.1,1.0,3.0
67.11,0.0,1.0
67.11,1.0,4.0
67.12,1.0,3.0
67.13,1.0,3.0
67.14,0.0,2.0
67.14,1.0,1.0
67.15,0.0,2.0
67.15,1.0,3.0
67.16,1.0,1.0
67.17,0.0,1.0
67.17,1.0,4.0
67.18,0.0,1.0
67.18,1.0,3.0
67.19,0.0,1.0
67.19,1.0,3.0
67.2,1.0,1.0
67.21,0.0,1.0
67.21,1.0,6.0
67.22,1.0,4.0
67.23,0.0,1.0
67.23,1.0,1.0
67.24,0.0,1.0
67.24,1.0,4.0
67.25,0.0,1.0
67.25,1.0,1.0
67.26,1.0,3.0
67.27,1.0,4.0
67.28,1.0,4.0
67.29,0.0,1.0
67.29,1.0,1.0
67.31,1.0,1.0
67.32,0.0,1.0
67.32,1.0,1.0
67.33,0.0,1.0
67.33,1.0,1.0
67.34,1.0,2.0
67.35,0.0,1.0
67.35,1.0,1.0
67.36,1.0,3.0
67.37,0.0,2.0
67.38,1.0,2.0
67.39,0.0,1.0
67.39,1.0,1.0
67.4,0.0,1.0
67.4,1.0,5.0
67.41,1.0,4.0
67.42,0.0,2.0
67.42,1.0,2.0
67.43,0.0,1.0
67.43,1.0,3.0
67.44,1.0,4.0
67.45,1.0,2.0
67.46,1.0,1.0
67.47,1.0,2.0
67.48,0.0,2.0
67.48,1.0,2.0
67.49,1.0,2.0
67.5,1.0,4.0
67.51,1.0,1.0
67.52,1.0,2.0
67.53,1.0,2.0
67.55,0.0,1.0
67.55,1.0,1.0
67.56,0.0,1.0
67.56,1.0,3.0
67.57,0.0,2.0
67.58,1.0,1.0
67.59,1.0,3.0
67.61,1.0,2.0
67.62,0.0,1.0
67.62,1.0,5.0
67.63,0.0,1.0
67.63,1.0,2.0
67.65,1.0,3.0
67.66,0.0,4.0
67.66,1.0,2.0
67.67,0.0,1.0
67.67,1.0,2.0
67.68,0.0,1.0
67.7,1.0,1.0
67.71,0.0,1.0
67.71,1.0,2.0
67.72,0.0,1.0
67.72,1.0,2.0
67.73,0.0,1.0
67.73,1.0,3.0
67.74,0.0,2.0
67.74,1.0,1.0
67.75,1.0,2.0
67.76,1.0,4.0
67.77,0.0,3.0
67.77,1.0,1.0
67.78,0.0,1.0
67.78,1.0,3.0
67.79,0.0,1.0
67.79,1.0,1.0
67.8,0.0,1.0
67.8,1.0,3.0
67.81,1.0,1.0
67.82,1.0,3.0
67.83,0.0,1.0
67.83,1.0,1.0
67.84,1.0,2.0
67.85,0.0,2.0
67.85,1.0,2.0
67.86,0.0,1.0
67.86,1.0,1.0
67.87,0.0,1.0
67.87,1.0,1.0
67.88,1.0,3.0
67.89,0.0,2.0
67.89,1.0,3.0
67.9,0.0,1.0
67.9,1.0,1.0
67.91,0.0,1.0
67.91,1.0,1.0
67.92,1.0,1.0
67.93,1.0,3.0
67.94,1.0,4.0
67.95,1.0,1.0
67.96,1.0,1.0
67.97,1.0,3.0
67.98,1.0,1.0
67.99,0.0,2.0
67.99,1.0,2.0
68.0,1.0,4.0
68.01,0.0,1.0
68.01,1.0,2.0
68.02,1.0,1.0
68.03,1.0,2.0
68.04,1.0,2.0
68.05,0.0,1.0
