Read_ID	Length	GC_content	Avg_Quality	Mapping_Quality
ecad3d9c-f804-4c26-a7e8-9406a6ac5556	276	47.10	13.99	60
9d5003fd-d34e-47d3-87a8-f48aba20c72b	279	46.59	8.76	60
c052e91b-6876-45a6-b005-262bb783514a	279	45.52	11.98	60
c2a19131-cefe-4785-9a4a-5cecee2bd257	331	46.53	12.62	60
5064a3de-0566-4a36-ae13-ca66190e0331	541	47.32	12.50	60
6806fec0-7f16-410a-91bf-bb402621a466	306	47.71	17.21	60
f1234073-d5b6-485d-9742-9c011e9fea80	228	48.25	13.43	60
87bd8e62-93b4-4308-ac67-046419b08f43	107	46.73	22.51	45
dd3d2011-3565-4c5d-8161-6ad800ee38e5	1019	44.46	12.58	60
cc1c805a-7c6d-4678-a27b-ae85a42a2f4d	1133	45.01	10.66	60
c30d82b8-f3ab-41d6-a62b-f8113be16ea6	107	45.79	11.86	60
814377d5-57ec-4c2c-bc3b-b10e9981ba84	320	47.19	10.82	60
e6a6a1a4-4e59-49e4-ad9a-3c7b46f71952	279	46.59	13.75	60
dd305524-9105-4143-bc0d-5d5f980275fe	279	46.59	10.73	60
d66f4daf-7acf-487e-a594-bd712e5c0849	1070	45.23	11.97	60
596d80dd-2c09-4301-b06c-e398694f369f	364	47.80	14.13	60
b739687e-a77d-4dfe-96b1-a007a49aa578	579	48.36	8.96	60
3f21a369-366f-46cb-8acf-8451706dd136	278	47.12	12.39	60
9ef67ecb-8ec8-4f3b-a2c6-ba8fe4d76dda	333	46.55	12.05	60
072b5164-3e2c-4059-964a-970cfcdf8c37	1014	44.38	12.03	60
f75f4831-1c36-47ca-9657-7d65cc434854	281	46.26	5.62	60
484cab32-9b9d-4a53-b22a-81a7734c8fa3	279	46.95	13.25	60
570437b5-5cc8-4ed8-98b9-cfd261d424f4	509	47.15	10.48	60
7b40b1b1-388c-48d8-98d6-bb35ddf75c2c	386	45.60	11.91	60
63a499f8-44a5-474a-a1b7-a4ea7b4ff5c6	306	47.06	11.72	60
2ad026b3-38dd-4b8a-a800-e2a075a3006c	279	46.95	10.44	60
8eb3888a-d753-494d-9f98-f6c66f1fc041	522	47.13	9.91	60
8eb3888a-d753-494d-9f98-f6c66f1fc041	238	47.90	10.59	60
d309d5a1-6861-432a-84d5-5ee41b57dd54	305	47.21	14.96	60
7e6911d6-5ea9-466c-aadc-1852fa4151b3	483	48.03	6.29	60
73ac86bc-b485-45cb-9b0b-464fddc46a2a	538	47.58	11.21	60
ea34e4d7-1a8a-423b-9283-61c2b772defe	279	46.59	12.68	60
22d539db-e872-4a52-b4e2-38dde986b912	306	46.73	7.36	60
075f524a-459c-406c-bc58-dbc179c92e6f	743	48.72	10.46	60
18f8ddc1-6df8-4d24-bdcc-e887807896fc	1010	44.55	7.63	60
20fce771-ffc1-4fda-8fea-df1e18f377e4	630	48.41	11.96	60
a8db0fc1-b775-455b-9f35-ecd0a541e73a	279	46.24	11.19	60
eac1317f-3a59-4eac-a6d1-dd35ea33b54e	420	46.90	13.69	60
b613e48c-4e45-45cb-9723-331d16d76acc	278	45.32	11.45	60
74bb233b-8187-4ca1-816b-f2d52f4663e5	279	45.88	12.58	60
e34bf6eb-fcde-4aa7-9ee9-9e81e0d61a09	855	48.42	10.29	60
b31732b2-6678-4812-9392-c4a6f7ebbc64	547	47.90	12.29	60
7d84e3fa-f188-43a5-bf79-8009544854db	279	46.24	5.17	60
96bfe563-8b8e-4a18-a261-1d9bee39b38d	276	44.93	13.87	60
5ef87da6-aede-4304-a1b1-96edc0ca97fc	358	46.65	9.79	60
cc2d4925-00ac-490a-94de-6471d1c0992a	332	46.99	9.92	60
12d2398e-3ab1-42b9-8c4b-d94adce5ad0e	280	47.14	13.79	60
8356ba56-b0c9-4ae3-976a-d2bf56f4f524	304	45.07	11.08	60
8bc1a545-9e72-48f8-98c8-4147e3bbb093	279	46.95	7.60	60
25f0fd21-aa2a-463b-b901-1c08e6918a61	1064	44.83	10.02	60
70fe57a7-72cb-495b-9a23-d0fe13c7f665	278	46.04	6.86	60
b5cd0b8d-d7fc-45c7-a2b3-0fbc10e389de	377	47.48	11.58	60
88dcf5b0-fbc2-4ce0-9d2a-07b371bf1ba7	276	47.46	11.59	60
088e4cc8-3e00-4522-85a2-08eea451518c	507	47.53	11.86	60
0a000224-ee28-47d2-900a-a41b7a91320c	339	47.20	14.89	60
c8e19e83-f5da-4630-a1cb-8371aea67bec	307	46.58	9.21	60
7c85b5b2-fdf2-4ca5-8e2e-98f4894d026b	335	47.46	9.83	60
29f54002-e8f5-4026-b287-a9ed3a0be07c	495	46.67	10.54	60
c911e731-7d85-4ee9-811f-097f0a63c5f7	279	46.59	9.21	60
fb54e851-393c-4987-b847-8eb930f69ec8	511	47.55	10.30	60
b013ee91-fb39-4058-8f93-1cb052870750	273	45.79	7.42	60
e3b1a4c0-3402-48d4-acad-610a7b8d4ed6	1000	44.40	13.21	60
