GC_content,mapped,occurence
54.24,0.0,1.0
54.25,0.0,7.0
54.26,0.0,3.0
54.28,0.0,1.0
54.3,0.0,3.0
54.31,0.0,2.0
54.32,0.0,1.0
54.34,0.0,3.0
54.35,0.0,1.0
54.36,0.0,1.0
54.37,0.0,4.0
54.39,0.0,4.0
54.4,0.0,3.0
54.41,0.0,1.0
54.42,0.0,1.0
54.43,0.0,1.0
54.44,0.0,4.0
54.46,0.0,3.0
54.46,1.0,1.0
54.48,0.0,1.0
54.49,0.0,1.0
54.5,0.0,3.0
54.55,0.0,7.0
54.59,0.0,3.0
54.6,0.0,2.0
54.61,0.0,1.0
54.62,0.0,1.0
54.68,0.0,2.0
54.69,0.0,2.0
54.71,0.0,1.0
54.73,0.0,1.0
54.74,0.0,2.0
54.75,0.0,1.0
54.76,0.0,1.0
54.77,0.0,1.0
54.78,0.0,1.0
54.79,0.0,3.0
54.82,0.0,2.0
54.84,0.0,1.0
54.85,0.0,2.0
54.9,0.0,1.0
54.91,0.0,1.0
54.97,0.0,1.0
55.06,0.0,2.0
55.07,0.0,1.0
55.14,0.0,1.0
55.17,0.0,2.0
55.19,0.0,3.0
55.21,0.0,1.0
55.25,0.0,1.0
55.26,0.0,2.0
55.31,0.0,1.0
55.32,0.0,1.0
55.33,0.0,1.0
55.36,0.0,1.0
55.42,0.0,1.0
55.43,0.0,2.0
55.46,0.0,1.0
55.49,0.0,1.0
55.59,0.0,1.0
55.6,0.0,1.0
55.62,0.0,1.0
55.62,1.0,1.0
55.84,0.0,1.0
55.85,0.0,1.0
55.94,0.0,1.0
55.98,0.0,1.0
56.01,0.0,1.0
56.13,0.0,2.0
56.15,1.0,1.0
56.17,0.0,1.0
56.18,0.0,1.0
56.25,0.0,1.0
56.28,0.0,1.0
56.39,0.0,1.0
56.46,0.0,1.0
56.48,0.0,1.0
